tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
6.852410935,9.859858937,4.244702616,6.941593779,3.77133173,-1.715869981,-0.569373787,-1.486087963,0.726210466,0.40076632,0.999839457,0.905144328,0.084269313
8.717796753,2.063949956,5.60520227,1.906482672,4.688924534,-1.081858786,-1.881534433,-1.725531316,0.241478773,0.941283192,0.251092136,0.577665239,-0.020086591
7.925704988,0.541210389,3.451369112,0.631615128,3.365864509,-1.064897153,-1.220656791,-1.080310565,0.566347173,0.719168799,0.55870345,0.468872967,-0.023363133
9.210913343,7.985822042,1.910470658,0.508066914,5.362215464,-1.75551917,-1.831452935,-1.775243359,0.231480707,0.976338791,0.575755014,0.785628555,-0.021439399
0.775555094,7.970104108,0.803777025,2.29777298,3.708484143,-0.500780542,-1.647113693,-1.560589908,0.357513758,0.813041233,0.276628038,0.068065416,-0.040308776
3.475617059,5.115545401,9.291472261,8.239081499,5.004935962,-1.758918412,-1.862363661,-1.383653889,0.082345452,0.449552957,0.726732581,0.769996532,0.051394622
4.659539711,2.659844016,4.196823581,7.591385958,5.383947392,-1.512443359,-1.93423459,-1.937269442,0.839924664,0.624789489,0.731730432,0.992122172,0.079690819
2.441702757,5.724133452,2.483346839,9.316191677,4.206374633,-0.779346236,-1.499816894,-1.927211503,0.746577604,0.455946767,0.793879251,0.137295857,-0.013459515
7.05255981,3.264057095,1.405949405,4.497548503,3.741358191,-0.629025504,-1.407945287,-1.7043874,0.868306093,0.605566025,0.100590869,0.747319985,0.043804656
4.298439815,1.667704283,7.551380018,6.777023877,5.077355845,-1.983326998,-1.947478684,-1.146550163,0.552661911,0.596688152,0.598750493,0.058994845,-0.010033895
9.224080431,5.856430953,1.255354981,0.526061058,4.118549988,-1.056424098,-1.066813797,-1.995312093,0.186694235,0.349189082,0.752824179,0.800346786,-0.038159861
7.542242601,7.20112805,2.79158489,3.085660568,5.008275192,-1.789826279,-1.80856327,-1.409885643,0.524244919,0.897338556,0.828618363,0.25005257,0.044390307
1.141170752,7.794774168,6.996122485,5.683345876,2.655234517,-0.973468704,-0.908280271,-0.773485542,0.664949158,0.473272993,0.913417129,0.10028068,0.0156016
5.707979304,1.904398684,3.342009013,7.892175038,4.691659327,-1.930274341,-1.275677166,-1.485707819,0.221828697,0.696316687,0.672746331,0.360273568,-0.021894781
8.273747615,5.447603461,1.297943133,2.481267554,3.243635431,-0.51861899,-1.347439846,-1.377576595,0.108309469,0.701043934,0.120755222,0.588989141,-0.029227409
8.26152983,2.530636309,0.735837075,2.427031448,3.254796718,-1.201374983,-1.422951766,-0.630469969,0.140363657,0.677640188,0.429257166,0.877190543,-0.005833901
5.014142931,9.006316979,4.85816737,9.80298206,3.735039035,-1.934391308,-0.858346061,-0.942301666,0.229148269,0.781613389,0.287913272,0.56323729,0.043405098
0.989826432,2.097107558,5.339491026,5.312711778,2.404152649,-0.601865589,-1.019906802,-0.782380258,0.127027809,0.689044765,0.111294882,0.742446723,-0.027473918
7.215296508,0.98019643,2.553721349,5.608694355,4.07954839,-1.537505331,-1.147190041,-1.394853019,0.905340671,0.732751813,0.19501327,0.282258914,-0.008832919
2.395657103,1.473641086,7.260785723,9.007129085,3.714488728,-1.597801747,-1.437273413,-0.679413569,0.212787589,0.901717771,0.839821429,0.759625014,0.020972568
4.410215108,8.465211473,5.632486028,0.543544692,4.812459504,-1.922162472,-1.538776614,-1.351520419,0.818144811,0.799443303,0.262329579,0.518048168,0.016235214
7.846974168,8.87735423,5.843796274,5.89558215,3.983749836,-1.618277607,-0.728624202,-1.636848026,0.932917472,0.581647177,0.640909197,0.305371454,0.073306208
8.141351489,8.498894569,6.648837127,1.367090149,2.933396742,-0.833525707,-0.706183952,-1.393687083,0.898490856,0.27670787,0.570652041,0.471067724,0.037267222
4.795141249,1.23613158,8.59491251,3.768966245,2.41441427,-0.798047234,-0.695175568,-0.921191467,0.358547034,0.103041616,0.448183601,0.367371906,-0.021638793
6.491262782,4.414898919,9.217810786,2.92275118,3.989875305,-1.369081344,-1.103975188,-1.516818773,0.405159722,0.879105617,0.741923792,0.056251488,0.040335498
5.141406178,6.800541161,7.632147918,2.685670942,4.200760377,-1.521553311,-1.571795993,-1.107411074,0.183202125,0.932389195,0.266396974,0.777813247,0.033665752
7.117288856,4.706087635,7.676900167,4.920550377,4.525112283,-1.608520469,-1.713609038,-1.202982777,0.82087246,0.142210131,0.581733724,0.466395713,0.052791285
6.274458064,4.780450394,4.474954807,3.938446617,3.946634296,-1.291119657,-0.812015049,-1.84349959,0.590446261,0.315367764,0.358609126,0.140014722,0.004877392
4.36263215,2.802904548,8.14234423,6.040486572,3.660293151,-1.903251191,-1.228139953,-0.528902007,0.590844348,0.288989622,0.248165894,0.257004571,-0.013636527
7.495286089,4.892940089,7.651382945,3.975965652,2.938806578,-1.19519133,-1.170665097,-0.572950151,0.205777106,0.960717529,0.892229953,0.220077753,0.058836102
3.496522029,3.924644806,8.49057647,7.552971252,2.689565901,-0.959371785,-0.993843675,-0.736350441,0.252673473,0.592670285,0.48079985,0.407241006,0.018294199
8.14948116,1.411239945,3.487199562,1.392099615,2.994134441,-0.935821749,-0.603894758,-1.454417934,0.781848046,0.611549909,0.134843913,0.404945328,-0.022470322
6.188300195,2.834454116,9.43324703,9.638235883,4.967592722,-1.999370708,-1.750191416,-1.218030598,0.245052306,0.656715883,0.118661384,0.192588142,-0.034913589
1.06392071,0.509792051,2.548336151,3.983092446,3.768756533,-1.870347445,-0.677016772,-1.221392316,0.707422496,0.880852126,0.69781504,0.815435608,-0.017497761
3.591651923,3.37456411,7.163123454,5.373748246,2.975498794,-1.02501433,-1.14668112,-0.803803343,0.631493226,0.737704681,0.162933984,0.848348306,0.052307085
6.346572689,8.651300944,4.782247438,4.395579216,3.378145518,-1.529560444,-1.207616933,-0.640968141,0.834491814,0.802856664,0.119229568,0.828318084,0.069177485
7.398094915,6.473605398,8.138747626,7.467424834,2.831224902,-0.70290894,-1.60826265,-0.520053312,0.854625197,0.261310013,0.760641773,0.270266625,0.065120144
1.394971037,1.077097985,5.739209903,5.927776674,4.449834248,-1.834902682,-1.516846609,-1.098084956,0.373497548,0.548593879,0.321329611,0.611874494,-0.033355128
0.886212411,8.311257253,5.130778476,9.059628599,3.623457654,-0.72137104,-1.671507614,-1.230579,0.649098628,0.31471109,0.579413494,0.591114139,0.001655941
2.787813758,1.812619196,4.005327676,7.750596262,3.727624109,-1.773212379,-0.594733208,-1.359678522,0.238266747,0.837112109,0.622683102,0.161626698,-0.039106407
2.019238442,1.288313948,8.335531831,8.183215456,2.68956844,-1.012655459,-0.607932452,-1.06898053,0.142837316,0.373827634,0.753456656,0.609767539,0.018018157
5.073165938,2.923637391,2.343990658,4.717457717,2.592919465,-0.562271943,-0.80873165,-1.221915873,0.064758305,0.891602397,0.199460441,0.820262599,0.014914619
9.32027486,8.028343208,1.319775193,7.497432544,4.69018269,-1.980992963,-1.80628198,-0.902907747,0.840245215,0.138023993,0.730400414,0.736035077,0.028680431
8.872524195,2.929754019,9.316561897,3.740176327,3.665591601,-1.719820538,-1.047131685,-0.898639378,0.251020333,0.870645791,0.523303363,0.684485582,0.010682878
6.726885263,3.446523674,2.399539722,3.590124905,4.44776621,-0.954988911,-1.593975147,-1.898802151,0.813716402,0.150831725,0.184929417,0.611000276,0.011150507
4.693159375,0.856265052,2.456657457,7.91037145,3.585481893,-1.632203522,-1.196861214,-0.756417157,0.650524785,0.544490238,0.593046617,0.743757253,0.002339955
3.117030794,5.352455396,9.935376999,8.365100505,3.698013724,-1.822707187,-0.607364913,-1.267941623,0.099262977,0.621186043,0.337271878,0.248921201,0.003098047
2.506119727,8.241159153,9.06161536,4.309151504,2.773813078,-1.130354332,-0.930755964,-0.712702782,0.303296975,0.636523289,0.452262253,0.93605209,0.040376039
9.750650895,9.270745233,6.705490279,7.643763488,1.902254084,-0.620961232,-0.605239563,-0.676053288,0.811185504,0.769260272,0.89771309,0.570748455,0.090885881
8.161638122,8.905587504,4.539790719,8.04971765,5.304027255,-1.566444143,-1.971522071,-1.766061041,0.426532303,0.649315775,0.13503644,0.742270985,0.055006909
2.516364031,7.026188426,1.635935719,9.783696032,4.284086265,-1.219695682,-1.944712279,-1.119678305,0.174098288,0.250138809,0.652259009,0.729658571,-0.013845314
8.045986235,9.232869092,8.857011405,6.742471506,3.2656142,-0.593113198,-1.972521487,-0.699979516,0.161228761,0.781081756,0.179044054,0.679729551,0.047842002
4.955166874,9.46548436,8.54624833,6.214757195,3.446180714,-0.928554989,-1.61660339,-0.901022336,0.558494535,0.948241264,0.394101866,0.333133471,0.058042519
5.012514651,7.470795122,3.586103787,5.02988444,3.579742211,-1.460609173,-1.203649657,-0.915483381,0.571199403,0.684357667,0.444202323,0.275002935,0.038773398
4.061156235,1.24521068,1.587338921,5.746181633,3.473206719,-1.305119991,-0.831621726,-1.336465002,0.86641221,0.423379415,0.549354214,0.743484758,0.021546374
7.234001762,2.671755166,3.921582182,8.251998973,3.871428998,-1.054545504,-1.0108068,-1.806076694,0.977977147,0.940090861,0.449653055,0.301212144,0.045385038
5.969495747,0.731793475,8.408709553,3.640332601,3.533882349,-0.868005492,-1.614659031,-1.051217826,0.302236067,0.647085832,0.842439802,0.642299798,0.003743977
4.718992738,9.833591671,1.357872322,7.275773888,4.486668651,-1.814411457,-1.038376551,-1.633880644,0.300940373,0.7772492,0.729083654,0.24062904,-0.004136823
5.913425403,7.091301389,1.562234842,2.204494731,4.566122925,-0.932599342,-1.634447965,-1.999075617,0.394789092,0.400869338,0.729900466,0.865019314,-0.013830135
2.049701077,8.864202515,3.073762384,2.050589477,2.639557417,-1.197609794,-0.733981183,-0.70796644,0.976415304,0.524839199,0.329159567,0.758917708,-0.019300007
2.259629973,7.191052101,8.328444024,4.641095289,3.698410178,-0.764197863,-1.020108452,-1.914103863,0.22119366,0.191995861,0.326806233,0.117903933,-0.041650212
9.811976621,0.806469223,6.292002793,8.598982459,2.70651622,-0.87292235,-0.837130934,-0.996462936,0.31266578,0.58879148,0.756209876,0.966821989,0.038876581
1.384852872,5.979690892,6.251109515,1.509510746,3.133448476,-0.944487888,-1.572707799,-0.61625279,0.573246023,0.200741371,0.915315377,0.938389821,-0.011948318
1.148316553,4.919638297,9.055150035,0.648380397,4.086656832,-0.874471932,-1.488941197,-1.723243702,0.64850277,0.375239157,0.498850664,0.574548423,-0.022469865
5.195595994,1.729214701,4.27448132,3.035330275,2.85871581,-0.784366491,-0.683772761,-1.390576558,0.359733296,0.485269338,0.664477628,0.274773724,-0.009960423
8.997431594,3.549272552,4.902431778,9.855026959,3.279127467,-1.241555474,-0.712945024,-1.324626969,0.485582593,0.155997029,0.189889322,0.464639414,0.012081514
7.429016533,3.211486799,6.409529298,7.41450294,2.475200665,-0.904972074,-0.621230713,-0.948997878,0.649718256,0.210030216,0.301371013,0.359554198,0.024006611
1.486245277,4.511474696,9.580232968,0.502878675,2.608065513,-1.264920918,-0.678979083,-0.664165512,0.483349379,0.260099215,0.573427725,0.28042531,-0.036533325
2.15192805,9.96991028,0.651846473,1.393953184,2.982542864,-0.999086579,-0.713355866,-1.27010042,0.263120481,0.378044226,0.788731638,0.499827511,-0.044204439
2.378525864,1.69127011,7.310914324,5.425650278,4.68107365,-1.77841608,-1.60623095,-1.296426621,0.766325205,0.951234801,0.72548328,0.870569181,0.040464584
1.441397897,9.235621328,4.29328494,1.334532036,3.583005178,-0.504773133,-1.169107079,-1.909124967,0.461758834,0.765862289,0.815241633,0.878757452,-0.01543009
4.958126959,6.11442241,9.925080064,3.295420038,3.862636396,-1.399868042,-0.656178821,-1.806589533,0.405624976,0.648926381,0.925777981,0.181286238,0.046498283
9.619161171,8.504215322,1.274845743,9.324092154,3.615472129,-1.411712324,-1.183983385,-1.01977642,0.616295972,0.254453421,0.691159531,0.724301244,0.024627617
4.155065265,3.925990925,3.211812098,3.316128826,5.328714452,-1.574372011,-1.786556202,-1.967786239,0.911700127,0.967525711,0.562990091,0.273247746,0.076501462
3.69312375,6.301878347,8.224084158,1.723830146,4.702025869,-1.734534168,-1.788409597,-1.179082103,0.782525551,0.694675453,0.42283113,0.382270904,0.028985087
1.789427875,8.939227464,2.167451874,1.286825528,4.706252441,-1.872958819,-1.780891091,-1.052402531,0.113516843,0.618506898,0.892754521,0.955781822,-0.008457905
9.387128367,5.432414524,6.32980583,6.438644535,4.334883963,-1.928240382,-0.964113955,-1.442529626,0.12478137,0.973399223,0.574844649,0.952206129,0.081966843
8.06143216,6.803596144,4.867757605,8.172854793,5.054103009,-1.779946244,-1.330765788,-1.943390977,0.714776399,0.260770027,0.222895262,0.997587174,0.064577481
2.375738714,4.474543907,5.280808557,7.457438378,3.053084163,-1.733133458,-0.743333626,-0.576617079,0.435553952,0.106281043,0.721536832,0.375571978,0.003159859
5.568299063,3.940138826,6.028444085,6.581143782,4.009712753,-1.528250617,-1.471949794,-1.009512342,0.683201048,0.074657701,0.226731582,0.108072541,-0.014628551
7.515737083,4.74069371,8.029233631,7.650287685,4.122212447,-1.352874393,-1.106209954,-1.6631281,0.884038925,0.631288159,0.306621288,0.499563691,0.066004767
9.513874121,6.772854629,7.064590983,4.981431387,3.291035791,-1.332718214,-1.213551424,-0.744766153,0.445454462,0.073120337,0.734742927,0.954857508,0.055404621
2.885151996,9.808493357,4.945111304,4.880057603,3.068931664,-1.664619506,-0.593625682,-0.810686476,0.787968728,0.053591317,0.985871373,0.406148861,0.039893962
1.626513358,3.588979116,8.106344358,4.333076625,4.535342791,-1.862678319,-0.795873239,-1.876791234,0.695531237,0.144298904,0.26391219,0.730635349,-0.030678265
3.827942612,5.101836553,8.446478471,2.705501469,2.411560703,-0.772695695,-0.683267161,-0.955597847,0.662226222,0.369860145,0.554516318,0.777676143,0.025355346
1.353444,3.936283398,5.510944125,5.053618227,2.767178567,-0.606504407,-0.504864633,-1.655809526,0.240518267,0.138839559,0.578129272,0.064368812,-0.041090153
4.856579308,3.778962973,2.042269473,9.016576361,4.604463191,-1.809657753,-0.939584386,-1.855221052,0.280692915,0.853613002,0.155436255,0.636605725,0.010843642
5.041295907,6.639747143,7.692923604,3.692793586,3.984380279,-1.361762947,-1.666115036,-0.956502296,0.851385805,0.950106605,0.157879062,0.891115247,0.080913267
7.972484431,8.859134129,7.89085153,1.414687988,3.159282249,-0.504093862,-1.21447304,-1.440715346,0.427433983,0.531677553,0.351373436,0.75842981,0.008749388
4.01267109,7.737206748,6.105621787,2.029290779,5.253659244,-1.77542327,-1.947085963,-1.53115001,0.943381569,0.344156684,0.377020027,0.825396886,0.027122677
5.504121135,6.408893059,1.519176328,7.970349761,3.800057895,-0.537523961,-1.550381347,-1.712152587,0.518974363,0.378594012,0.263348203,0.055634391,-0.0254847
6.889156298,6.450013292,0.805016882,5.908209063,3.570667799,-1.038217281,-1.13663262,-1.395817898,0.671568223,0.511998379,0.955253685,0.72935934,0.030418044
1.795696788,6.642868776,5.596115367,8.058575053,3.680671345,-0.604314803,-1.388630513,-1.687726028,0.592224804,0.864102326,0.792451834,0.821539108,0.071809377
1.038814786,4.383042746,3.437983336,8.628799547,4.119298373,-1.732904294,-1.075141163,-1.311252916,0.213706917,0.391864028,0.437470465,0.083568997,-0.035009129
0.538411097,3.500082762,3.257497403,7.1295219,3.360531152,-0.545654193,-1.273040728,-1.541836232,0.591547942,0.51699294,0.505356562,0.884868749,0.001356144
2.184442797,2.121143925,3.118572082,8.691885,4.509326597,-1.463709472,-1.263675563,-1.781941561,0.567365128,0.220660579,0.587197362,0.105935124,-0.034462163
6.217704896,8.239674353,9.96213921,1.508221222,2.865135319,-1.186283293,-0.680729143,-0.998122883,0.122092494,0.133525928,0.929035483,0.285886977,0.011089533
1.557886205,6.693711561,2.644973824,9.020500801,3.173266025,-1.045684259,-0.892712694,-1.234869072,0.440184301,0.44251766,0.888615261,0.679145978,0.002545378
1.996587208,2.495955067,1.234939815,5.515025875,3.783306223,-1.042081403,-0.965571664,-1.775653155,0.316325286,0.369282917,0.187569524,0.470750831,-0.044922215
1.825359851,7.276411762,9.25779645,5.702994094,3.823340431,-0.90029513,-1.882186833,-1.040858468,0.857789564,0.860106707,0.52328792,0.576186577,0.042667151
2.369368868,2.692666276,3.016003471,6.572452373,2.338519428,-0.951938172,-0.613268999,-0.773312258,0.757518246,0.400462061,0.933656755,0.934261466,0.049582272
5.950996975,3.877860828,8.265351774,6.673398592,4.042502862,-1.198192665,-1.040426957,-1.80388324,0.464574051,0.173426125,0.708097489,0.633213014,0.050995632
4.366209127,7.959887193,1.930884651,2.719890733,4.717328576,-1.813378734,-1.608371672,-1.29557817,0.448823145,0.834483866,0.796788922,0.779335683,0.017756943
8.822775996,8.030337398,8.388753186,2.071342822,5.059147033,-1.323065603,-1.916668922,-1.819412508,0.905805591,0.380945097,0.626416449,0.481123601,0.051476736
6.257835448,1.522344698,5.133111121,6.289002882,5.523330415,-1.790916576,-1.84355212,-1.888861719,0.194277969,0.985257654,0.076929735,0.74293292,-0.017057128
5.387260266,4.35370011,7.964674832,9.363478031,2.829898674,-1.278582551,-0.746030108,-0.805286014,0.472883639,0.920653327,0.498325476,0.667596077,0.062066781
9.074631513,7.209934488,4.729193623,8.068898766,3.346864271,-0.860896418,-0.900914794,-1.585053059,0.456806511,0.599506867,0.348511449,0.876168877,0.065471147
9.76196408,8.174112647,8.845467754,0.921495998,3.252906771,-0.818016969,-0.988884426,-1.446005376,0.07295363,0.392618512,0.687790643,0.484440924,0.000644509
8.019758185,6.869603802,9.325863297,3.691160055,3.77529377,-0.977564523,-1.229893056,-1.567836191,0.127195537,0.953720441,0.417013639,0.235070308,0.035796991
6.982733357,2.961671348,2.256814557,5.326350173,3.598242002,-0.756193909,-1.199484296,-1.642563797,0.411929714,0.566945987,0.905757759,0.875557218,0.045465895
6.591402117,0.915891631,7.482444463,9.540191638,3.994952355,-1.747316771,-1.30261046,-0.945025124,0.927365872,0.966691462,0.743369328,0.768036781,0.047610092
5.270968097,3.969322704,0.901757632,1.158987262,2.335037256,-1.240963865,-0.524165331,-0.569908059,0.334467273,0.817949634,0.98955193,0.816947696,-0.029163533
5.266971265,7.526762791,3.909983201,4.656661962,3.417696108,-1.348420376,-1.555037569,-0.514238164,0.302169107,0.849934801,0.397754476,0.628322292,0.051373585
3.896179401,8.23272417,8.205560597,6.681034295,3.556254539,-0.570978705,-1.316045546,-1.669230288,0.396006667,0.765962603,0.420149695,0.672426961,0.060430063
8.755678736,3.396165364,5.184496024,8.011925313,4.191277734,-1.368801654,-1.04328692,-1.77918916,0.110931842,0.715144151,0.448684951,0.096301625,-0.022622108
3.73423147,3.737711629,9.069079141,6.77969812,4.457401618,-1.623648909,-1.768236871,-1.065515837,0.658472793,0.609750645,0.602587261,0.304208901,0.029542768
8.934273191,2.182070936,6.845108723,3.177547235,4.652547826,-1.95032342,-1.960440743,-0.741783662,0.679386165,0.869169242,0.471612864,0.636721278,0.016088942
3.393793305,0.9524718,9.867503691,1.211560628,3.797903225,-1.703274432,-0.961778811,-1.132849982,0.950537321,0.305223214,0.358088756,0.121361414,-0.011711
3.240202723,3.461158769,5.062507668,3.670835392,2.913301466,-0.685527525,-0.983515914,-1.244258027,0.112304439,0.877032619,0.327194311,0.624049555,0.022490222
1.324764979,7.051038144,2.889611398,4.581008747,3.714512963,-1.97410268,-1.004436687,-0.735973597,0.523602872,0.474079787,0.893702407,0.840487154,0.031635588
5.889762594,0.626590167,2.34347061,2.41964355,4.930185638,-1.554302221,-1.380189628,-1.995693788,0.541268023,0.844057054,0.976987418,0.263683906,-0.006244361
9.283732572,9.805534483,4.938066658,3.272196183,3.62042864,-0.975880354,-0.944232347,-1.700315939,0.92951234,0.262638601,0.109428595,0.211448035,0.025111539
4.6046749,7.997266633,2.036833472,6.819397673,3.662005362,-0.620117097,-1.076206378,-1.965681887,0.719382669,0.682720612,0.957907683,0.071615868,0.017025102
2.580873109,6.812908369,9.489611445,3.908075478,3.291024037,-1.159236164,-1.481164065,-0.650623808,0.834218531,0.590992742,0.739569497,0.129950545,0.024116166
8.173471762,3.68756025,1.391473514,5.714992115,3.957062533,-1.4186457,-1.475534947,-1.062881886,0.355016101,0.092993198,0.956552242,0.529603177,-0.034023941
6.693128122,4.255121892,0.798762428,8.641108611,3.005571663,-1.035152911,-1.418334521,-0.552084231,0.103169917,0.562707181,0.151837379,0.965182366,0.020456924
1.176245212,1.382100586,1.93382214,3.787282209,3.03545424,-1.26034097,-1.191410597,-0.583702672,0.603840417,0.694651136,0.459721483,0.24110815,-0.025091567
6.153084683,2.789390023,4.01351987,9.355055073,2.522928491,-0.658987382,-0.82217306,-1.041768049,0.531862964,0.823249875,0.996240944,0.578474026,0.049802379
2.278305669,3.265831997,3.191711641,3.876549677,3.248825481,-1.161395733,-1.381850916,-0.705578832,0.827058197,0.876228691,0.609239105,0.432750903,0.060428527
2.214698578,2.88427798,2.565434251,3.76225374,4.012762034,-1.375031363,-1.038086511,-1.59964416,0.41430947,0.789583519,0.989206085,0.607089591,0.059249738
3.898100067,4.177864824,1.803474726,1.02398977,4.44970002,-1.756728131,-1.601476085,-1.091495804,0.31397267,0.70906313,0.791794845,0.572438584,-0.013881179
7.172275463,9.872878077,6.434165265,2.7032217,3.257894018,-0.686206921,-0.828423444,-1.743263654,0.662710544,0.431402404,0.409846869,0.778452647,0.033987969
1.106184245,9.475729958,9.759408591,1.756806706,2.77035182,-0.635616917,-0.545681093,-1.58905381,0.195207567,0.772348576,0.983096019,0.621677448,0.032033158
5.225871523,6.13627733,9.079720973,9.107283595,3.07288416,-1.161200487,-0.817645681,-1.094037992,0.214853792,0.110079809,0.149500837,0.662700858,0.007042319
7.700548048,6.712543888,4.294071322,7.192753101,5.133295529,-1.693859431,-1.45249208,-1.986944018,0.164199386,0.932308935,0.958485403,0.457209328,0.070313822
3.081893628,3.628503303,5.721738125,0.663241267,3.830934563,-1.660341365,-1.346887852,-0.823705345,0.682556955,0.08181651,0.177620732,0.219410006,-0.053799621
7.716364261,7.245717798,2.538139562,4.60189825,4.217071169,-1.730563719,-0.602138849,-1.884368601,0.896023368,0.260385049,0.765677639,0.275685615,0.029358338
4.526636366,7.295001193,4.309484033,2.763223933,3.403332416,-0.77745114,-0.814470418,-1.811410858,0.618899635,0.83080186,0.804882877,0.256656833,0.060495679
0.794922636,9.406775856,4.593277605,2.860782938,2.979196751,-1.039903913,-0.694407904,-1.244884934,0.694118337,0.859303558,0.15249222,0.629931103,-0.018103398
6.610580885,6.660675617,6.158339219,7.32727293,3.051317418,-0.92032843,-1.577416844,-0.553572144,0.626592829,0.90890247,0.407344463,0.254177039,0.066822351
4.354121334,8.524408133,9.831965437,7.254241729,4.027681334,-1.684619217,-0.991834941,-1.351227176,0.388585884,0.91643296,0.609475363,0.053658569,0.048055394
4.884845231,2.408747419,6.919398525,3.167890532,3.944805589,-1.744411447,-1.283926845,-0.916467298,0.515399567,0.572315896,0.403558056,0.622238058,0.016380279
4.595560764,7.148212964,5.896191075,3.997048183,4.181870386,-1.927619067,-0.581559505,-1.672691814,0.360059467,0.582426125,0.551169681,0.95042005,0.063785506
3.964476587,2.057420848,8.602909153,1.51394037,3.024083752,-0.771418535,-1.239425118,-1.0132401,0.422963545,0.073583827,0.180329641,0.756772428,-0.044067491
9.949714437,5.912217627,1.669244635,6.660034289,4.482337844,-1.966333214,-1.905484145,-0.610520485,0.821305894,0.052408193,0.935193518,0.162931517,-0.01600851
6.158996106,0.721618272,2.00290259,2.835577444,3.859523109,-1.798055833,-0.847227325,-1.214239951,0.572156256,0.068402616,0.332282108,0.910305263,-0.020107076
2.600232689,1.437809364,8.829677051,7.965738174,3.041810649,-0.539484232,-1.671899424,-0.830426993,0.651376555,0.691598731,0.353136205,0.75234754,-0.004207803
0.501330761,4.965751037,6.526576622,6.307095872,4.266524948,-1.697683024,-1.689575067,-0.879266856,0.345646452,0.629068338,0.930994321,0.875842713,0.06545033
6.806126441,7.14511877,8.362260053,8.973505141,3.609156569,-0.539951094,-1.874497663,-1.194707812,0.92434659,0.095706649,0.336151774,0.832807168,0.064825313
9.00349028,2.188023082,4.020071353,5.322570448,3.676564072,-1.021213838,-0.880519365,-1.774830869,0.221614123,0.191648294,0.880275069,0.837204925,0.034196191
8.698455707,4.93017838,1.640641549,4.425899414,2.416946709,-0.797595909,-0.982910044,-0.636440757,0.555451966,0.99571708,0.934712816,0.106451918,0.01246285
0.587732492,5.756665099,6.036269541,2.629748128,3.767989225,-1.889819814,-1.226022296,-0.652147115,0.191431553,0.526321371,0.646991043,0.595699108,0.010296019
9.776117174,3.708648446,1.39568382,1.809994068,3.805965774,-1.305667803,-1.970734577,-0.529563395,0.259582549,0.062861715,0.92244266,0.983315223,-0.044247831
4.835926153,2.88705023,4.074752636,2.505987061,3.705012807,-1.252819605,-1.517518793,-0.934674409,0.622247069,0.698034866,0.895729716,0.489005642,0.06463808
4.776798685,2.196930087,8.619219366,9.165927167,4.06750606,-0.622240663,-1.799969294,-1.645296104,0.993917045,0.763077245,0.330279561,0.668448036,0.038420546
8.51985807,5.707239224,8.028350122,4.324609583,4.27587355,-1.33743317,-1.184656678,-1.753783702,0.340531552,0.760425236,0.644271975,0.450740871,0.056188504
4.702132093,0.74874675,2.892926976,3.371053444,2.853531527,-0.714566052,-1.600282848,-0.538682628,0.541208538,0.532128645,0.741483109,0.779664822,0.022290902
7.041027401,7.179662983,8.968985517,5.177366847,4.31833283,-1.331656619,-1.860118314,-1.126557896,0.808347709,0.736963001,0.93476239,0.96743015,0.103087695
7.094192829,7.053397497,0.615295525,3.405844559,3.104864863,-0.738745952,-1.499209198,-0.866909713,0.242059023,0.135393731,0.655184377,0.295761661,-0.048714201
9.097628951,7.895144811,8.501273908,7.83781803,3.366299275,-0.659356416,-1.856659701,-0.850283158,0.633080939,0.144479952,0.776211159,0.501516149,0.061670133
4.008179112,4.405972069,2.542379674,2.217299632,4.924133484,-1.713726759,-1.578324794,-1.632081931,0.211394828,0.478604918,0.521471701,0.905360156,0.001993972
5.576898888,1.380333059,0.75292396,9.066376722,3.320174976,-1.078019099,-1.237500492,-1.004655385,0.160205056,0.44151579,0.149391195,0.435525181,-0.03160102
1.774538431,8.809008368,6.573042773,1.007174131,4.396501757,-1.80786982,-1.381459805,-1.207172132,0.522203803,0.96097955,0.118504276,0.700140037,-0.01591538
9.554556926,4.413812274,1.931994024,7.106462376,2.823080627,-0.596985688,-1.654578962,-0.571515977,0.300468421,0.694914497,0.818693451,0.376034543,-0.002926868
0.502320629,5.578736948,4.158962783,3.134468769,5.480911447,-1.925957486,-1.717840949,-1.837113012,0.697492552,0.258903381,0.474774785,0.16751,-0.043367302
4.170881711,6.477356414,2.309116386,3.833450708,3.476112882,-0.979571779,-0.604893986,-1.891647116,0.07286339,0.193968699,0.459594885,0.379740001,-0.030239664
6.585378756,4.729441976,3.450058057,4.607087928,4.043020426,-1.1391058,-1.178645392,-1.725269234,0.780002707,0.261049847,0.265647573,0.150900683,0.00856762
0.781972807,7.640033171,5.647677704,4.314168271,3.024678527,-1.219363865,-1.146316317,-0.658998345,0.176167733,0.499028116,0.879700081,0.988468434,0.058608263
3.415745858,1.360804193,8.259490503,0.605361637,3.406784779,-0.953680716,-0.741343891,-1.711760172,0.574909625,0.247802859,0.200081014,0.294589421,-0.025323855
7.230080919,9.207876717,9.274752401,6.762729526,4.472157645,-1.490126139,-1.712970766,-1.26906074,0.170572379,0.773258465,0.281436625,0.830224038,0.058389364
4.666334433,3.116627428,2.892040081,9.839248248,3.292238999,-0.893088417,-1.398906848,-1.000243735,0.480705282,0.504354219,0.516255114,0.23153742,-0.02669807
